,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,data
9083,168380,Lightning Charging Cable,1,14.95,03/29/19 17:03,"829 Hickory St, Seattle, WA 98101",29/03/2019 17:03
9084,168380,AAA Batteries (4-pack),2,2.99,03/29/19 17:03,"829 Hickory St, Seattle, WA 98101",29/03/2019 17:03
9085,168382,Vareebadd Phone,1,400,03/04/19 16:31,"339 Pine St, Seattle, WA 98101",04/03/2019 16:31
9086,168382,USB-C Charging Cable,1,11.95,03/04/19 16:31,"339 Pine St, Seattle, WA 98101",04/03/2019 16:31
9087,168436,Lightning Charging Cable,1,14.95,03/16/19 11:56,"621 2nd St, San Francisco, CA 94016",16/03/2019 11:56
9088,168436,Bose SoundSport Headphones,1,99.99,03/16/19 11:56,"621 2nd St, San Francisco, CA 94016",16/03/2019 11:56
9089,168561,iPhone,1,700,03/27/19 22:23,"702 5th St, San Francisco, CA 94016",27/03/2019 22:23
9090,168561,Lightning Charging Cable,1,14.95,03/27/19 22:23,"702 5th St, San Francisco, CA 94016",27/03/2019 22:23
9091,168604,Google Phone,1,600,03/25/19 11:10,"762 4th St, Los Angeles, CA 90001",25/03/2019 11:10
9092,168604,USB-C Charging Cable,1,11.95,03/25/19 11:10,"762 4th St, Los Angeles, CA 90001",25/03/2019 11:10
9093,168607,iPhone,1,700,03/20/19 08:42,"68 Pine St, Dallas, TX 75001",20/03/2019 08:42
9094,168607,Apple Airpods Headphones,1,150,03/20/19 08:42,"68 Pine St, Dallas, TX 75001",20/03/2019 08:42
9095,168607,Bose SoundSport Headphones,1,99.99,03/20/19 08:42,"68 Pine St, Dallas, TX 75001",20/03/2019 08:42
9096,168619,Vareebadd Phone,1,400,03/21/19 11:25,"185 Jefferson St, Los Angeles, CA 90001",21/03/2019 11:25
9097,168619,USB-C Charging Cable,1,11.95,03/21/19 11:25,"185 Jefferson St, Los Angeles, CA 90001",21/03/2019 11:25
9098,168631,Lightning Charging Cable,1,14.95,03/07/19 21:15,"533 1st St, Los Angeles, CA 90001",07/03/2019 21:15
9099,168631,20in Monitor,1,109.99,03/07/19 21:15,"533 1st St, Los Angeles, CA 90001",07/03/2019 21:15
9100,168674,Google Phone,1,600,03/03/19 09:48,"658 Cedar St, Seattle, WA 98101",03/03/2019 09:48
9101,168674,USB-C Charging Cable,1,11.95,03/03/19 09:48,"658 Cedar St, Seattle, WA 98101",03/03/2019 09:48
9102,168694,Bose SoundSport Headphones,1,99.99,03/16/19 18:21,"629 Elm St, Seattle, WA 98101",16/03/2019 18:21
9103,168694,Wired Headphones,1,11.99,03/16/19 18:21,"629 Elm St, Seattle, WA 98101",16/03/2019 18:21
9104,168724,Apple Airpods Headphones,1,150,03/13/19 11:25,"552 Park St, Los Angeles, CA 90001",13/03/2019 11:25
9105,168724,Apple Airpods Headphones,1,150,03/13/19 11:25,"552 Park St, Los Angeles, CA 90001",13/03/2019 11:25
9106,168777,iPhone,1,700,03/07/19 14:55,"247 Pine St, San Francisco, CA 94016",07/03/2019 14:55
9107,168777,Lightning Charging Cable,1,14.95,03/07/19 14:55,"247 Pine St, San Francisco, CA 94016",07/03/2019 14:55
9108,168777,Lightning Charging Cable,1,14.95,03/07/19 14:55,"247 Pine St, San Francisco, CA 94016",07/03/2019 14:55
9109,168778,Bose SoundSport Headphones,1,99.99,03/08/19 15:31,"874 Church St, Seattle, WA 98101",08/03/2019 15:31
9110,168778,27in FHD Monitor,1,149.99,03/08/19 15:31,"874 Church St, Seattle, WA 98101",08/03/2019 15:31
9111,168806,iPhone,1,700,03/31/19 16:55,"81 Center St, Los Angeles, CA 90001",31/03/2019 16:55
9112,168806,Lightning Charging Cable,1,14.95,03/31/19 16:55,"81 Center St, Los Angeles, CA 90001",31/03/2019 16:55
9113,168818,AAA Batteries (4-pack),1,2.99,03/15/19 01:05,"762 River St, Los Angeles, CA 90001",15/03/2019 01:05
9114,168818,AA Batteries (4-pack),1,3.84,03/15/19 01:05,"762 River St, Los Angeles, CA 90001",15/03/2019 01:05
9115,168888,AA Batteries (4-pack),1,3.84,03/18/19 14:26,"815 Hill St, Los Angeles, CA 90001",18/03/2019 14:26
9116,168888,AA Batteries (4-pack),1,3.84,03/18/19 14:26,"815 Hill St, Los Angeles, CA 90001",18/03/2019 14:26
9117,168890,AAA Batteries (4-pack),1,2.99,03/05/19 15:27,"827 1st St, Atlanta, GA 30301",05/03/2019 15:27
9118,168890,Wired Headphones,3,11.99,03/05/19 15:27,"827 1st St, Atlanta, GA 30301",05/03/2019 15:27
9119,168900,AAA Batteries (4-pack),1,2.99,03/25/19 15:55,"623 West St, Los Angeles, CA 90001",25/03/2019 15:55
9120,168900,Lightning Charging Cable,1,14.95,03/25/19 15:55,"623 West St, Los Angeles, CA 90001",25/03/2019 15:55
9121,168905,USB-C Charging Cable,1,11.95,04/01/19 01:00,"241 Spruce St, Boston, MA 02215",01/04/2019 01:00
9122,168905,ThinkPad Laptop,1,999.99,04/01/19 01:00,"241 Spruce St, Boston, MA 02215",01/04/2019 01:00
9123,168910,27in 4K Gaming Monitor,1,389.99,03/22/19 15:40,"682 Dogwood St, Dallas, TX 75001",22/03/2019 15:40
9124,168910,Lightning Charging Cable,1,14.95,03/22/19 15:40,"682 Dogwood St, Dallas, TX 75001",22/03/2019 15:40
9125,168938,iPhone,1,700,03/02/19 14:42,"203 South St, San Francisco, CA 94016",02/03/2019 14:42
9126,168938,Lightning Charging Cable,1,14.95,03/02/19 14:42,"203 South St, San Francisco, CA 94016",02/03/2019 14:42
9127,168938,Wired Headphones,1,11.99,03/02/19 14:42,"203 South St, San Francisco, CA 94016",02/03/2019 14:42
9128,169022,Google Phone,1,600,03/05/19 00:27,"805 Spruce St, Los Angeles, CA 90001",05/03/2019 00:27
9129,169022,USB-C Charging Cable,1,11.95,03/05/19 00:27,"805 Spruce St, Los Angeles, CA 90001",05/03/2019 00:27
9130,169076,Apple Airpods Headphones,1,150,03/20/19 23:24,"884 Jackson St, Austin, TX 73301",20/03/2019 23:24
9131,169076,AA Batteries (4-pack),1,3.84,03/20/19 23:24,"884 Jackson St, Austin, TX 73301",20/03/2019 23:24
9132,169116,Bose SoundSport Headphones,1,99.99,03/08/19 14:43,"463 Highland St, Atlanta, GA 30301",08/03/2019 14:43
9133,169116,Lightning Charging Cable,1,14.95,03/08/19 14:43,"463 Highland St, Atlanta, GA 30301",08/03/2019 14:43
9134,169160,Vareebadd Phone,1,400,03/07/19 17:44,"426 14th St, San Francisco, CA 94016",07/03/2019 17:44
9135,169160,ThinkPad Laptop,1,999.99,03/07/19 17:44,"426 14th St, San Francisco, CA 94016",07/03/2019 17:44
9136,169167,Google Phone,1,600,03/28/19 17:01,"836 10th St, New York City, NY 10001",28/03/2019 17:01
9137,169167,USB-C Charging Cable,2,11.95,03/28/19 17:01,"836 10th St, New York City, NY 10001",28/03/2019 17:01
9138,169192,iPhone,1,700,03/28/19 09:38,"344 Washington St, Dallas, TX 75001",28/03/2019 09:38
9139,169192,Lightning Charging Cable,1,14.95,03/28/19 09:38,"344 Washington St, Dallas, TX 75001",28/03/2019 09:38
9140,169207,iPhone,1,700,03/04/19 11:31,"572 13th St, New York City, NY 10001",04/03/2019 11:31
9141,169207,Lightning Charging Cable,1,14.95,03/04/19 11:31,"572 13th St, New York City, NY 10001",04/03/2019 11:31
9142,169221,Wired Headphones,1,11.99,03/12/19 19:24,"513 Forest St, Boston, MA 02215",12/03/2019 19:24
9143,169221,Lightning Charging Cable,1,14.95,03/12/19 19:24,"513 Forest St, Boston, MA 02215",12/03/2019 19:24
9144,169259,Wired Headphones,1,11.99,03/15/19 19:45,"978 Lakeview St, New York City, NY 10001",15/03/2019 19:45
9145,169259,USB-C Charging Cable,1,11.95,03/15/19 19:45,"978 Lakeview St, New York City, NY 10001",15/03/2019 19:45
9146,169266,iPhone,1,700,03/10/19 19:58,"182 Chestnut St, Dallas, TX 75001",10/03/2019 19:58
9147,169266,Lightning Charging Cable,1,14.95,03/10/19 19:58,"182 Chestnut St, Dallas, TX 75001",10/03/2019 19:58
9148,169266,Google Phone,1,600,03/10/19 19:58,"182 Chestnut St, Dallas, TX 75001",10/03/2019 19:58
9149,169268,Apple Airpods Headphones,1,150,03/28/19 18:09,"718 7th St, Boston, MA 02215",28/03/2019 18:09
9150,169268,Bose SoundSport Headphones,2,99.99,03/28/19 18:09,"718 7th St, Boston, MA 02215",28/03/2019 18:09
9151,169297,Google Phone,1,600,03/24/19 22:26,"460 Elm St, Los Angeles, CA 90001",24/03/2019 22:26
9152,169297,Wired Headphones,1,11.99,03/24/19 22:26,"460 Elm St, Los Angeles, CA 90001",24/03/2019 22:26
9153,169324,iPhone,1,700,03/27/19 16:28,"418 9th St, Boston, MA 02215",27/03/2019 16:28
9154,169324,Lightning Charging Cable,1,14.95,03/27/19 16:28,"418 9th St, Boston, MA 02215",27/03/2019 16:28
9155,169344,Google Phone,1,600,03/20/19 11:02,"712 West St, Seattle, WA 98101",20/03/2019 11:02
9156,169344,34in Ultrawide Monitor,1,379.99,03/20/19 11:02,"712 West St, Seattle, WA 98101",20/03/2019 11:02
9157,169421,Apple Airpods Headphones,1,150,03/05/19 19:01,"723 Madison St, Boston, MA 02215",05/03/2019 19:01
9158,169421,USB-C Charging Cable,1,11.95,03/05/19 19:01,"723 Madison St, Boston, MA 02215",05/03/2019 19:01
9159,169424,AAA Batteries (4-pack),1,2.99,03/16/19 20:46,"15 Wilson St, Seattle, WA 98101",16/03/2019 20:46
9160,169424,Apple Airpods Headphones,1,150,03/16/19 20:46,"15 Wilson St, Seattle, WA 98101",16/03/2019 20:46
9161,169545,Google Phone,1,600,03/13/19 18:34,"320 Hill St, Los Angeles, CA 90001",13/03/2019 18:34
9162,169545,USB-C Charging Cable,1,11.95,03/13/19 18:34,"320 Hill St, Los Angeles, CA 90001",13/03/2019 18:34
9163,169545,Wired Headphones,1,11.99,03/13/19 18:34,"320 Hill St, Los Angeles, CA 90001",13/03/2019 18:34
9164,169550,27in 4K Gaming Monitor,1,389.99,03/28/19 22:43,"843 Highland St, Boston, MA 02215",28/03/2019 22:43
9165,169550,iPhone,1,700,03/28/19 22:43,"843 Highland St, Boston, MA 02215",28/03/2019 22:43
9166,169551,Google Phone,1,600,03/16/19 10:31,"40 12th St, Austin, TX 73301",16/03/2019 10:31
9167,169551,USB-C Charging Cable,1,11.95,03/16/19 10:31,"40 12th St, Austin, TX 73301",16/03/2019 10:31
9168,169564,iPhone,1,700,03/27/19 05:08,"96 6th St, San Francisco, CA 94016",27/03/2019 05:08
9169,169564,Apple Airpods Headphones,1,150,03/27/19 05:08,"96 6th St, San Francisco, CA 94016",27/03/2019 05:08
9170,169600,Wired Headphones,1,11.99,03/10/19 11:12,"839 Cedar St, New York City, NY 10001",10/03/2019 11:12
9171,169600,Wired Headphones,1,11.99,03/10/19 11:12,"839 Cedar St, New York City, NY 10001",10/03/2019 11:12
9172,169643,Google Phone,1,600,03/19/19 21:18,"79 10th St, San Francisco, CA 94016",19/03/2019 21:18
9173,169643,Bose SoundSport Headphones,1,99.99,03/19/19 21:18,"79 10th St, San Francisco, CA 94016",19/03/2019 21:18
9174,169659,Bose SoundSport Headphones,1,99.99,03/22/19 16:56,"680 Forest St, Seattle, WA 98101",22/03/2019 16:56
9175,169659,Bose SoundSport Headphones,1,99.99,03/22/19 16:56,"680 Forest St, Seattle, WA 98101",22/03/2019 16:56
9176,169666,Google Phone,1,600,03/28/19 08:05,"513 4th St, Atlanta, GA 30301",28/03/2019 08:05
9177,169666,Bose SoundSport Headphones,1,99.99,03/28/19 08:05,"513 4th St, Atlanta, GA 30301",28/03/2019 08:05
9178,169668,Bose SoundSport Headphones,1,99.99,03/31/19 23:20,"924 13th St, San Francisco, CA 94016",31/03/2019 23:20
9179,169668,Lightning Charging Cable,1,14.95,03/31/19 23:20,"924 13th St, San Francisco, CA 94016",31/03/2019 23:20
9180,169681,ThinkPad Laptop,1,999.99,03/07/19 10:16,"7 Spruce St, Los Angeles, CA 90001",07/03/2019 10:16
9181,169681,Apple Airpods Headphones,1,150,03/07/19 10:16,"7 Spruce St, Los Angeles, CA 90001",07/03/2019 10:16
9182,169683,Google Phone,1,600,03/10/19 11:51,"403 South St, Seattle, WA 98101",10/03/2019 11:51
9183,169683,USB-C Charging Cable,1,11.95,03/10/19 11:51,"403 South St, Seattle, WA 98101",10/03/2019 11:51
9184,169687,AAA Batteries (4-pack),1,2.99,03/24/19 14:37,"976 Hill St, Seattle, WA 98101",24/03/2019 14:37
9185,169687,Lightning Charging Cable,1,14.95,03/24/19 14:37,"976 Hill St, Seattle, WA 98101",24/03/2019 14:37
9186,169698,iPhone,1,700,03/13/19 22:44,"363 Lake St, Boston, MA 02215",13/03/2019 22:44
9187,169698,Lightning Charging Cable,1,14.95,03/13/19 22:44,"363 Lake St, Boston, MA 02215",13/03/2019 22:44
9188,169720,iPhone,1,700,03/01/19 13:33,"566 North St, Portland, ME 04101",01/03/2019 13:33
9189,169720,Lightning Charging Cable,1,14.95,03/01/19 13:33,"566 North St, Portland, ME 04101",01/03/2019 13:33
9190,169738,iPhone,1,700,03/02/19 13:12,"962 11th St, San Francisco, CA 94016",02/03/2019 13:12
9191,169738,Lightning Charging Cable,1,14.95,03/02/19 13:12,"962 11th St, San Francisco, CA 94016",02/03/2019 13:12
9192,169765,USB-C Charging Cable,1,11.95,03/20/19 22:54,"597 Walnut St, Dallas, TX 75001",20/03/2019 22:54
9193,169765,Wired Headphones,1,11.99,03/20/19 22:54,"597 Walnut St, Dallas, TX 75001",20/03/2019 22:54
9194,169780,Apple Airpods Headphones,1,150,03/01/19 21:35,"467 Lakeview St, Seattle, WA 98101",01/03/2019 21:35
9195,169780,Lightning Charging Cable,1,14.95,03/01/19 21:35,"467 Lakeview St, Seattle, WA 98101",01/03/2019 21:35
9196,169800,iPhone,1,700,03/26/19 15:30,"682 4th St, New York City, NY 10001",26/03/2019 15:30
9197,169800,Apple Airpods Headphones,1,150,03/26/19 15:30,"682 4th St, New York City, NY 10001",26/03/2019 15:30
9198,169830,Google Phone,1,600,03/30/19 14:56,"879 West St, New York City, NY 10001",30/03/2019 14:56
9199,169830,USB-C Charging Cable,2,11.95,03/30/19 14:56,"879 West St, New York City, NY 10001",30/03/2019 14:56
9200,169883,Google Phone,1,600,03/02/19 11:10,"285 Ridge St, Boston, MA 02215",02/03/2019 11:10
9201,169883,Bose SoundSport Headphones,1,99.99,03/02/19 11:10,"285 Ridge St, Boston, MA 02215",02/03/2019 11:10
9202,169949,LG Washing Machine,1,600.0,03/30/19 14:28,"856 Spruce St, Boston, MA 02215",30/03/2019 14:28
9203,169949,AAA Batteries (4-pack),1,2.99,03/30/19 14:28,"856 Spruce St, Boston, MA 02215",30/03/2019 14:28
9204,169956,Google Phone,1,600,03/28/19 23:16,"663 10th St, Atlanta, GA 30301",28/03/2019 23:16
9205,169956,iPhone,1,700,03/28/19 23:16,"663 10th St, Atlanta, GA 30301",28/03/2019 23:16
9206,169959,iPhone,1,700,03/23/19 09:51,"420 1st St, Atlanta, GA 30301",23/03/2019 09:51
9207,169959,Wired Headphones,2,11.99,03/23/19 09:51,"420 1st St, Atlanta, GA 30301",23/03/2019 09:51
9208,169961,Google Phone,1,600,03/05/19 17:38,"115 Church St, Los Angeles, CA 90001",05/03/2019 17:38
9209,169961,Wired Headphones,1,11.99,03/05/19 17:38,"115 Church St, Los Angeles, CA 90001",05/03/2019 17:38
9210,169983,Google Phone,1,600,03/16/19 22:48,"311 Lakeview St, Dallas, TX 75001",16/03/2019 22:48
9211,169983,Bose SoundSport Headphones,1,99.99,03/16/19 22:48,"311 Lakeview St, Dallas, TX 75001",16/03/2019 22:48
9212,170027,LG Washing Machine,1,600.0,03/26/19 09:47,"924 Adams St, Los Angeles, CA 90001",26/03/2019 09:47
9213,170027,Apple Airpods Headphones,1,150,03/26/19 09:47,"924 Adams St, Los Angeles, CA 90001",26/03/2019 09:47
9214,170036,Vareebadd Phone,1,400,03/28/19 09:01,"342 Maple St, Boston, MA 02215",28/03/2019 09:01
9215,170036,USB-C Charging Cable,1,11.95,03/28/19 09:01,"342 Maple St, Boston, MA 02215",28/03/2019 09:01
9216,170069,iPhone,1,700,03/17/19 11:09,"659 River St, Atlanta, GA 30301",17/03/2019 11:09
9217,170069,Apple Airpods Headphones,1,150,03/17/19 11:09,"659 River St, Atlanta, GA 30301",17/03/2019 11:09
9218,170082,Bose SoundSport Headphones,1,99.99,03/10/19 18:43,"958 14th St, New York City, NY 10001",10/03/2019 18:43
9219,170082,Google Phone,1,600,03/10/19 18:43,"958 14th St, New York City, NY 10001",10/03/2019 18:43
9220,170109,Apple Airpods Headphones,1,150,03/16/19 13:35,"462 Meadow St, Seattle, WA 98101",16/03/2019 13:35
9221,170109,Apple Airpods Headphones,1,150,03/16/19 13:35,"462 Meadow St, Seattle, WA 98101",16/03/2019 13:35
9222,170138,27in 4K Gaming Monitor,1,389.99,03/07/19 11:41,"728 Forest St, Atlanta, GA 30301",07/03/2019 11:41
9223,170138,34in Ultrawide Monitor,1,379.99,03/07/19 11:41,"728 Forest St, Atlanta, GA 30301",07/03/2019 11:41
9224,170156,AA Batteries (4-pack),1,3.84,03/09/19 11:40,"244 13th St, Seattle, WA 98101",09/03/2019 11:40
9225,170156,USB-C Charging Cable,1,11.95,03/09/19 11:40,"244 13th St, Seattle, WA 98101",09/03/2019 11:40
9226,170168,USB-C Charging Cable,1,11.95,03/09/19 16:58,"923 13th St, Los Angeles, CA 90001",09/03/2019 16:58
9227,170168,USB-C Charging Cable,1,11.95,03/09/19 16:58,"923 13th St, Los Angeles, CA 90001",09/03/2019 16:58
9228,170196,LG Washing Machine,1,600.0,03/23/19 17:20,"67 Church St, Seattle, WA 98101",23/03/2019 17:20
9229,170196,AAA Batteries (4-pack),1,2.99,03/23/19 17:20,"67 Church St, Seattle, WA 98101",23/03/2019 17:20
9230,170207,iPhone,1,700,03/23/19 13:19,"701 Sunset St, Dallas, TX 75001",23/03/2019 13:19
9231,170207,Lightning Charging Cable,1,14.95,03/23/19 13:19,"701 Sunset St, Dallas, TX 75001",23/03/2019 13:19
9232,170215,Google Phone,1,600,03/04/19 10:57,"3 Cherry St, San Francisco, CA 94016",04/03/2019 10:57
9233,170215,USB-C Charging Cable,2,11.95,03/04/19 10:57,"3 Cherry St, San Francisco, CA 94016",04/03/2019 10:57
9234,170216,27in 4K Gaming Monitor,1,389.99,03/16/19 20:21,"68 Forest St, San Francisco, CA 94016",16/03/2019 20:21
9235,170216,Lightning Charging Cable,1,14.95,03/16/19 20:21,"68 Forest St, San Francisco, CA 94016",16/03/2019 20:21
9236,170241,iPhone,1,700,03/12/19 17:32,"581 Adams St, San Francisco, CA 94016",12/03/2019 17:32
9237,170241,Lightning Charging Cable,1,14.95,03/12/19 17:32,"581 Adams St, San Francisco, CA 94016",12/03/2019 17:32
9238,170241,Wired Headphones,1,11.99,03/12/19 17:32,"581 Adams St, San Francisco, CA 94016",12/03/2019 17:32
9239,170247,Google Phone,1,600,03/14/19 19:30,"588 Church St, San Francisco, CA 94016",14/03/2019 19:30
9240,170247,USB-C Charging Cable,1,11.95,03/14/19 19:30,"588 Church St, San Francisco, CA 94016",14/03/2019 19:30
9241,170278,iPhone,1,700,03/08/19 22:36,"589 Main St, New York City, NY 10001",08/03/2019 22:36
9242,170278,Lightning Charging Cable,1,14.95,03/08/19 22:36,"589 Main St, New York City, NY 10001",08/03/2019 22:36
9243,170319,USB-C Charging Cable,1,11.95,03/30/19 13:13,"626 13th St, Los Angeles, CA 90001",30/03/2019 13:13
9244,170319,Google Phone,1,600,03/30/19 13:13,"626 13th St, Los Angeles, CA 90001",30/03/2019 13:13
9245,170361,Flatscreen TV,1,300,03/15/19 12:29,"474 Highland St, Dallas, TX 75001",15/03/2019 12:29
9246,170361,Lightning Charging Cable,1,14.95,03/15/19 12:29,"474 Highland St, Dallas, TX 75001",15/03/2019 12:29
9247,170432,Bose SoundSport Headphones,1,99.99,03/06/19 09:46,"517 Main St, San Francisco, CA 94016",06/03/2019 09:46
9248,170432,20in Monitor,1,109.99,03/06/19 09:46,"517 Main St, San Francisco, CA 94016",06/03/2019 09:46
9249,170505,iPhone,1,700,03/16/19 16:36,"374 Jackson St, Atlanta, GA 30301",16/03/2019 16:36
9250,170505,Lightning Charging Cable,1,14.95,03/16/19 16:36,"374 Jackson St, Atlanta, GA 30301",16/03/2019 16:36
9251,170508,Lightning Charging Cable,1,14.95,03/24/19 10:28,"109 Wilson St, San Francisco, CA 94016",24/03/2019 10:28
9252,170508,Bose SoundSport Headphones,1,99.99,03/24/19 10:28,"109 Wilson St, San Francisco, CA 94016",24/03/2019 10:28
9253,170534,AA Batteries (4-pack),2,3.84,03/04/19 22:20,"120 River St, Boston, MA 02215",04/03/2019 22:20
9254,170534,Flatscreen TV,1,300,03/04/19 22:20,"120 River St, Boston, MA 02215",04/03/2019 22:20
9255,170589,iPhone,1,700,03/25/19 13:16,"170 Johnson St, San Francisco, CA 94016",25/03/2019 13:16
9256,170589,Lightning Charging Cable,1,14.95,03/25/19 13:16,"170 Johnson St, San Francisco, CA 94016",25/03/2019 13:16
9257,170607,Vareebadd Phone,1,400,03/24/19 10:09,"236 Sunset St, New York City, NY 10001",24/03/2019 10:09
9258,170607,USB-C Charging Cable,1,11.95,03/24/19 10:09,"236 Sunset St, New York City, NY 10001",24/03/2019 10:09
9259,170623,Lightning Charging Cable,1,14.95,03/18/19 14:13,"90 Lake St, New York City, NY 10001",18/03/2019 14:13
9260,170623,Apple Airpods Headphones,1,150,03/18/19 14:13,"90 Lake St, New York City, NY 10001",18/03/2019 14:13
9261,170647,AAA Batteries (4-pack),1,2.99,03/07/19 06:29,"778 Wilson St, New York City, NY 10001",07/03/2019 06:29
9262,170647,Lightning Charging Cable,1,14.95,03/07/19 06:29,"778 Wilson St, New York City, NY 10001",07/03/2019 06:29
9263,170707,AAA Batteries (4-pack),1,2.99,03/28/19 19:12,"704 West St, Atlanta, GA 30301",28/03/2019 19:12
9264,170707,USB-C Charging Cable,1,11.95,03/28/19 19:12,"704 West St, Atlanta, GA 30301",28/03/2019 19:12
9265,170721,Apple Airpods Headphones,1,150,03/05/19 20:28,"953 Wilson St, Atlanta, GA 30301",05/03/2019 20:28
9266,170721,Wired Headphones,1,11.99,03/05/19 20:28,"953 Wilson St, Atlanta, GA 30301",05/03/2019 20:28
9267,170742,AAA Batteries (4-pack),1,2.99,03/26/19 18:14,"809 Washington St, San Francisco, CA 94016",26/03/2019 18:14
9268,170742,Apple Airpods Headphones,1,150,03/26/19 18:14,"809 Washington St, San Francisco, CA 94016",26/03/2019 18:14
9269,170746,Vareebadd Phone,1,400,03/05/19 19:30,"979 West St, San Francisco, CA 94016",05/03/2019 19:30
9270,170746,USB-C Charging Cable,1,11.95,03/05/19 19:30,"979 West St, San Francisco, CA 94016",05/03/2019 19:30
9271,170749,AAA Batteries (4-pack),2,2.99,03/22/19 13:58,"359 North St, San Francisco, CA 94016",22/03/2019 13:58
9272,170749,USB-C Charging Cable,1,11.95,03/22/19 13:58,"359 North St, San Francisco, CA 94016",22/03/2019 13:58
9273,170765,Apple Airpods Headphones,1,150,03/06/19 17:46,"774 Center St, Atlanta, GA 30301",06/03/2019 17:46
9274,170765,AAA Batteries (4-pack),1,2.99,03/06/19 17:46,"774 Center St, Atlanta, GA 30301",06/03/2019 17:46
9275,170771,iPhone,1,700,03/23/19 07:03,"76 Lakeview St, New York City, NY 10001",23/03/2019 07:03
9276,170771,Lightning Charging Cable,1,14.95,03/23/19 07:03,"76 Lakeview St, New York City, NY 10001",23/03/2019 07:03
9277,170781,Lightning Charging Cable,1,14.95,03/19/19 21:56,"319 Cherry St, Austin, TX 73301",19/03/2019 21:56
9278,170781,AA Batteries (4-pack),2,3.84,03/19/19 21:56,"319 Cherry St, Austin, TX 73301",19/03/2019 21:56
9279,170786,27in FHD Monitor,1,149.99,03/02/19 18:24,"129 Johnson St, Boston, MA 02215",02/03/2019 18:24
9280,170786,34in Ultrawide Monitor,1,379.99,03/02/19 18:24,"129 Johnson St, Boston, MA 02215",02/03/2019 18:24
9281,170819,USB-C Charging Cable,1,11.95,03/18/19 14:47,"610 1st St, San Francisco, CA 94016",18/03/2019 14:47
9282,170819,Google Phone,1,600,03/18/19 14:47,"610 1st St, San Francisco, CA 94016",18/03/2019 14:47
9283,170904,Google Phone,1,600,03/16/19 16:48,"927 Lakeview St, Boston, MA 02215",16/03/2019 16:48
9284,170904,Bose SoundSport Headphones,1,99.99,03/16/19 16:48,"927 Lakeview St, Boston, MA 02215",16/03/2019 16:48
9285,170964,Apple Airpods Headphones,1,150,03/13/19 22:53,"322 Lincoln St, San Francisco, CA 94016",13/03/2019 22:53
9286,170964,Google Phone,1,600,03/13/19 22:53,"322 Lincoln St, San Francisco, CA 94016",13/03/2019 22:53
9287,170979,AA Batteries (4-pack),1,3.84,03/29/19 11:18,"351 Walnut St, Boston, MA 02215",29/03/2019 11:18
9288,170979,Macbook Pro Laptop,1,1700,03/29/19 11:18,"351 Walnut St, Boston, MA 02215",29/03/2019 11:18
9289,170984,34in Ultrawide Monitor,1,379.99,03/24/19 15:38,"254 8th St, Austin, TX 73301",24/03/2019 15:38
9290,170984,USB-C Charging Cable,1,11.95,03/24/19 15:38,"254 8th St, Austin, TX 73301",24/03/2019 15:38
9291,170986,Google Phone,1,600,03/08/19 13:05,"499 Lakeview St, San Francisco, CA 94016",08/03/2019 13:05
9292,170986,USB-C Charging Cable,1,11.95,03/08/19 13:05,"499 Lakeview St, San Francisco, CA 94016",08/03/2019 13:05
9293,171017,Apple Airpods Headphones,1,150,03/14/19 13:20,"611 Wilson St, San Francisco, CA 94016",14/03/2019 13:20
9294,171017,Lightning Charging Cable,1,14.95,03/14/19 13:20,"611 Wilson St, San Francisco, CA 94016",14/03/2019 13:20
9295,171026,USB-C Charging Cable,1,11.95,03/07/19 12:34,"736 Cedar St, Los Angeles, CA 90001",07/03/2019 12:34
9296,171026,AAA Batteries (4-pack),2,2.99,03/07/19 12:34,"736 Cedar St, Los Angeles, CA 90001",07/03/2019 12:34
9297,171074,Google Phone,1,600,03/29/19 20:58,"408 Pine St, Los Angeles, CA 90001",29/03/2019 20:58
9298,171074,USB-C Charging Cable,1,11.95,03/29/19 20:58,"408 Pine St, Los Angeles, CA 90001",29/03/2019 20:58
9299,171076,Apple Airpods Headphones,1,150,03/04/19 14:39,"164 13th St, Los Angeles, CA 90001",04/03/2019 14:39
9300,171076,iPhone,1,700,03/04/19 14:39,"164 13th St, Los Angeles, CA 90001",04/03/2019 14:39
9301,171094,27in 4K Gaming Monitor,1,389.99,03/16/19 21:25,"734 Walnut St, New York City, NY 10001",16/03/2019 21:25
9302,171094,Flatscreen TV,1,300,03/16/19 21:25,"734 Walnut St, New York City, NY 10001",16/03/2019 21:25
9303,171114,iPhone,1,700,03/07/19 09:14,"458 Church St, Dallas, TX 75001",07/03/2019 09:14
9304,171114,Lightning Charging Cable,1,14.95,03/07/19 09:14,"458 Church St, Dallas, TX 75001",07/03/2019 09:14
9305,171171,iPhone,1,700,03/24/19 11:32,"737 Lakeview St, Boston, MA 02215",24/03/2019 11:32
9306,171171,Apple Airpods Headphones,1,150,03/24/19 11:32,"737 Lakeview St, Boston, MA 02215",24/03/2019 11:32
9307,171176,27in FHD Monitor,1,149.99,03/11/19 00:13,"700 Madison St, San Francisco, CA 94016",11/03/2019 00:13
9308,171176,27in 4K Gaming Monitor,1,389.99,03/11/19 00:13,"700 Madison St, San Francisco, CA 94016",11/03/2019 00:13
9309,171226,Google Phone,1,600,03/15/19 21:05,"738 1st St, San Francisco, CA 94016",15/03/2019 21:05
